elapsed_time_sec,received_time_sec,joint_0_torque_nm,joint_1_torque_nm,joint_2_torque_nm,joint_3_torque_nm,joint_4_torque_nm,joint_5_torque_nm,joint_6_torque_nm,joint_7_torque_nm,joint_8_torque_nm,joint_9_torque_nm,joint_10_torque_nm,joint_11_torque_nm
0.075067225,1773236629.082573,-26.535393161140668,6.6263910302835285,42.057020782856775,-30.10265322666547,5.447313173021217,47.87931682400424,16.766952275699403,11.668010802711423,51.553728608178616,35.38495450329352,6.058456516828544,53.242607212806696
0.0807193,1773236629.0882254,-26.53617484307667,6.617186152885884,42.05880689492277,-30.094429475524755,5.436663006905896,47.86907735294876,16.77069827464882,11.658378451219825,51.548617595686196,35.3787118049321,6.046999708212933,53.22374798499466
0.086647991,1773236629.094154,-26.536956909235595,6.607980562877908,42.06059431824923,-30.086202448040567,5.426011629788476,47.858832315284324,16.77444253756226,11.648749044961354,51.543511188162746,35.372474001472405,6.035545238021372,53.2048837179903
0.092800342,1773236629.1003063,-26.537731770348504,6.598746518120634,42.06237624309383,-30.07795578029822,5.4153250094010295,47.84856310962455,16.77819947903785,11.639089933527975,51.538391091831485,35.366251088884844,6.024053260459623,53.1859743924419
0.098283372,1773236629.1057892,-26.53850317758879,6.589495485751603,42.06415389761305,-30.06969650847515,5.404617658781523,47.8382788976851,16.781963452805336,11.6294141683797,51.53326383740566,35.36003747695184,6.012540644793988,53.167039861911775
0.104300684,1773236629.1118064,-26.53927373857082,6.580236290227138,42.06592857877578,-30.06142994371664,5.393900580518083,47.82798650039309,16.785730137429738,11.619731837823782,51.52813457114966,35.35382938086362,6.001020125469563,53.148094627796034
0.110434009,1773236629.11794,-26.5404465847315,6.5724172247867205,42.06849950121663,-30.053876144616964,5.3846827655129115,47.81867020184182,16.789128049152026,11.611516820400823,51.524014008341545,35.347763166362,5.991078415643641,53.130443376216874
0.116475366,1773236629.1239812,-26.54162170325691,6.564602111106856,42.07107015743488,-30.046322218690626,5.375470085642747,47.80935460819222,16.79252274421636,11.603309196112258,51.51989886350516,35.341698137951596,5.981145954816694,53.11279960581069
0.121773914,1773236629.1292799,-26.542799853881707,6.556794946555554,42.07364175578942,-30.038770408035123,5.366267377368834,47.80004243904787,16.795912314405626,11.595113622543112,51.51579178524853,35.33563321832448,5.9712283068939325,53.09516874126672
0.12752961,1773236629.1350353,-26.543981659346226,6.5489985605224526,42.07621531233768,-30.031222509370174,5.357078072448852,47.79073558355718,16.799295183720552,11.586933405289669,51.51169471129288,35.329567565733164,5.9613294055692565,53.07755441419806
0.147201228,1773236629.1547072,-26.534313310611424,6.6300288084319225,42.05684303518457,-30.09838429245893,5.4514059776979416,47.8754772260813,16.762823132185726,11.672952860798963,51.55396048846026,35.379982944783855,6.064781205624691,53.24035654519083
0.153343332,1773236629.160849,-26.534760809693264,6.620805680250799,42.058210690484074,-30.089729089224626,5.440754137378154,47.86476682744216,16.76651746759949,11.663378372036975,51.54867939650969,35.37373717834803,6.053420694973697,53.22129411384755
0.15939004,1773236629.1668959,-26.535207943177053,6.611581600683646,42.05957934848065,-30.081070767869633,5.4301007253926645,47.8540527202627,16.77021110596342,11.653805553374829,51.543401612816766,35.367495987616834,6.042061139979253,53.20222798371335
0.166069474,1773236629.1735754,-26.53564765461176,6.60232861389535,42.06094219064806,-30.072393663169095,5.419411458703531,47.843316175397774,16.77391808179349,11.644201445126836,51.538109082222284,35.361268729468684,6.030662368411391,53.18311849953551
0.171953012,1773236629.1794589,-26.536083606084105,6.593058239967911,42.06230050248832,-30.063704679951364,5.408700915020262,47.83256653900292,16.777632861666874,11.634579079195266,51.53280823032743,35.35504989502675,6.0192412423917725,53.163985500856214
0.177316718,1773236629.1848226,-26.536518337400814,6.583779346119908,42.06365563172122,-30.055009047871973,5.397980147723917,47.821810775717196,16.78135120572016,11.624948531635866,51.52750413828733,35.34883575213584,6.007810488276638,53.14484349842436
0.18334301,1773236629.1908488,-26.53754672519684,6.57605675303863,42.06594556637883,-30.047213383431664,5.3888685007194725,47.812099658354526,16.78456220902237,11.616863729300476,51.52323180611417,35.342554391866585,5.998043490723324,53.12695721747105
0.190631368,1773236629.1981373,-26.53857696193596,6.568337819178492,42.06823512577124,-30.039418211829076,5.379761573487748,47.802391519622205,16.78777092814372,11.608784671067502,51.518963602877136,35.33627340372181,5.988283999897089,53.1090801725261
0.196448392,1773236629.2039542,-26.539609722689388,6.560626537103727,42.07052552694874,-30.031625699306016,5.370664196920089,47.792689152881074,16.790975538187393,11.600715982685923,51.514702180411064,35.32999177190064,5.978537545027159,53.091217863968176
0.20232165,1773236629.2098277,-26.540645599702593,6.552925681330217,42.07281776375732,-30.023837591021717,5.3615797346153595,47.782994535449696,16.79417449657211,11.592660897659542,51.51044945568525,35.3237086720187,5.968807984071426,53.073374027227885
0.223033587,1773236629.2305396,-26.53160234722725,6.635030067442939,42.05306972396449,-30.091378861791764,5.457101485391258,47.867627095527936,16.755421823082894,11.679663675922258,51.5505929005617,35.371938252117644,6.073876850627119,53.23459772651453
0.228319084,1773236629.2358248,-26.53171528441629,6.626011902070763,42.05419561306946,-30.082295860347976,5.44665941673526,47.8564784538242,16.75912311778722,11.67032186600208,51.54531804920162,35.36563302118436,6.062765286243737,53.215371420926544
0.234557126,1773236629.242063,-26.53182679091032,6.616992161757782,42.05532224391857,-30.073209820747756,5.436214978991732,47.84532861089714,16.762825284188246,11.660979651350186,51.54004542051941,35.359332068917396,6.051652426419616,53.1961438853772
0.241095755,1773236629.2486017,-26.531930156095203,6.6079425957352695,42.05644282337764,-30.064105556270203,5.4257335476509265,47.83415895608498,16.766542196696268,11.651603600308473,51.53475700936106,35.35304432037447,6.040497594951942,53.176875778614864
0.247279506,1773236629.2547853,-26.532029050104377,6.598874744974749,42.05755858262175,-30.054989914276327,5.415229715119947,47.82297897661457,16.770268355295638,11.64220670809248,51.52945911748682,35.34676426618798,6.0293176365274395,53.15758702654948
0.252258719,1773236629.2597644,-26.532126017144922,6.589797490343647,42.05867082914546,-30.045868094119875,5.404714547732622,47.81179575596507,16.77399954292288,11.632799020877176,51.52415673469014,35.340488176276594,6.018125266689606,53.1382922230217
0.258317488,1773236629.2658236,-26.532955984435194,6.582437101705099,42.06085655109667,-30.03776782120424,5.395962901752501,47.80170022881524,16.77711353320841,11.62506726734326,51.519940540282406,35.33396826135758,6.008733098641869,53.120221959204436
0.264316273,1773236629.271822,-26.533787141411505,6.575079499271519,42.0630415282137,-30.029668542769652,5.387214884581393,47.79161076701418,16.780226702840476,11.617338578960938,51.51572709701747,35.32744796159514,5.9993456343497815,53.10216403264195
0.270564024,1773236629.27807,-26.534620122860517,6.567728632903125,42.06522692135266,-30.021572360927294,5.378475276766065,47.78153026012735,16.7833372745631,11.609617518288516,51.51151900616649,35.32092630523893,5.989968349988709,53.08412405851901
0.276331325,1773236629.283837,-26.535455548307255,6.560387161556786,42.06741362704872,-30.01348097388814,5.369747295250052,47.77146083204754,16.78644369508892,11.601907187071278,51.50731807790845,35.31440245043428,5.980604975023703,53.06610592256686
0.295804343,1773236629.3033104,-26.527419082067333,6.6446667934084465,42.04717284222758,-30.081696555080324,5.467580551656772,47.855324757989834,16.744662716968246,11.691077877211217,51.54636067460258,35.35963610274671,6.088485175604999,53.226387210756734
0.30194425,1773236629.3094501,-26.52682922268135,6.6361415042308245,42.04816930934453,-30.071810673255957,5.457626170004485,47.84367424825045,16.748717218153292,11.682237170616062,51.541383824036274,35.3535359252451,6.077849101394759,53.20711364629137
0.3080208,1773236629.3155267,-26.526236618364944,6.627613056036074,42.049165636274736,-30.061921481970636,5.447667516466398,47.83202616286287,16.75277477370727,11.673392549561157,51.53640756635165,35.34743997635369,6.067208063752533,53.1878428185388
0.313793311,1773236629.3212993,-26.52563494376994,6.619052611498345,42.05015497964396,-30.052014194469223,5.437669297492931,47.82036229618142,16.756849145139146,11.664509749096819,51.531413606419626,35.34135681810262,6.056520516655711,53.168535636624576
0.319429153,1773236629.326935,-26.52502812978397,6.610471726810216,42.051138450253646,-30.042095777352763,5.4276460960202355,47.80869237784471,16.760934601741752,11.65560176062509,51.52640801623965,35.335280708476326,6.045803355304831,53.14921217213878
0.325452936,1773236629.3329587,-26.52441889642891,6.601879288184281,42.05211726327924,-30.03217151322074,5.417608976783047,47.79702370281112,16.76502677305797,11.64667861455011,51.52139559478809,35.3292077764357,6.035069337047091,53.12988714040715
0.331410366,1773236629.3389163,-26.523793850896137,6.595209967548158,42.05410952375103,-30.022519116875063,5.409544451841172,47.786266934424766,16.769126316962815,11.63969074805441,51.51780254528542,35.323568637791126,6.026342021863424,53.111983707697995
0.337762542,1773236629.3452685,-26.523169843341975,6.588541269696977,42.05609979338025,-30.01286828061941,5.401480966546526,47.7755210930717,16.773226449486472,11.632701501966528,51.51420957844828,35.31792807852932,6.017614997912552,53.09409726920862
0.34397421,1773236629.35148,-26.52254769310257,6.581877012452441,42.05808914663186,-30.003221139387865,5.393423151836313,47.764789347955336,16.777325153057113,11.625715378497839,51.51061906353737,35.31228501302918,6.008893742285743,53.07623347059619
0.349504492,1773236629.3570104,-26.521928781910592,6.575219532479424,42.06007842918713,-29.99357976432256,5.385373839092184,47.75407441228398,16.781419996555005,11.618735358290248,51.50703227843369,35.30663799972268,6.000181966599063,53.05839602098714
0.369184418,1773236629.3766901,-26.512618756467916,6.66379383848804,42.044539315512694,-30.059151064236257,5.487398249610003,47.84078306987474,16.739088188437613,11.71058361661646,51.53961740499444,35.34892177286588,6.111967919127789,53.21036281320913
0.37436347,1773236629.3818693,-26.505711473032843,6.6559717251085,42.04411438636746,-30.042996555430857,5.478190947903997,47.82723248561716,16.748225355371854,11.702964592314181,51.5368267107195,35.34846263310628,6.102113859248012,53.19263332831028
0.380141099,1773236629.387647,-26.498803580905733,6.64814267044932,42.043687101050295,-30.026840623206507,5.468974993925986,47.813690821155355,16.757364408008574,11.695336094400714,51.53403250734746,35.34800481544694,6.092249766146799,53.174912081619155
0.386615458,1773236629.3941212,-26.491891854002166,6.640276524888761,42.04324979482841,-30.010671264873405,5.459713663311445,47.80014037677735,16.766515952914283,11.687662816896044,51.53121601764143,35.3475538474458,6.082333361543414,53.15716114959733
0.393727028,1773236629.401233,-26.48498311362644,6.632384301201615,42.04280446404212,-29.994496804681113,5.450420898598553,47.78659331718011,16.775670764164445,11.679958169005257,51.52838118073171,35.347101976136045,6.072382370300554,53.13939818462778
0.399795038,1773236629.407301,-26.478081917298127,6.6244745129413385,42.04235310031747,-29.9783232081668,5.4411073526451865,47.7730589168454,16.784822278449962,11.672232407014674,51.52553106436658,35.34664422484669,6.062410108427148,53.12163598227937
0.405485552,1773236629.4129915,-26.453284537858085,6.618283870271255,42.03846983585774,-29.94499808716012,5.433752547562191,47.756067571418846,16.808977626187843,11.667958816589168,51.529175674659754,35.36414707626181,6.054729775592323,53.109760329573746
0.411203466,1773236629.4187093,-26.428501695404037,6.612087438054847,42.03458476113716,-29.911683352318974,5.4263914603058,47.739101770755916,16.833120078935686,11.663677782236997,51.532808981376476,35.381636904172055,6.04704583918549,53.097901045894915
0.417445903,1773236629.4249518,-26.40373810172795,6.605887770108038,42.03069982155854,-29.878382884797514,5.419027359631707,47.722167756306604,16.857242288742256,11.659394476462511,51.536430697039364,35.39910985469796,6.0393652047885125,53.08606064313231
0.423219781,1773236629.4307256,-26.37900881005266,6.599684298559773,42.02681861615315,-29.845107238077095,5.411659911380534,47.705275813677396,16.88132515305796,11.655113417401724,51.54003532744868,35.416553537923555,6.031695000862619,53.07423475498758
0.443771848,1773236629.4512777,-26.33207762607991,6.696324584273103,42.02214440207988,-29.86261785690286,5.521272640364106,47.79531943338266,16.865738480675372,11.753313914837973,51.5475619813483,35.48154250657492,6.152873747585309,53.19103064187623
0.449461371,1773236629.456967,-26.21882383521574,6.6866348116203,41.99464543369767,-29.743274314840363,5.511289421499925,47.755594975032785,16.964300839699042,11.754068166207283,51.5752324731888,35.58545564600888,6.143911645499665,53.2005735532396
0.455548239,1773236629.4630542,-26.10562966097236,6.6769224419745985,41.967154881844515,-29.623971363994833,5.501279881810922,47.71592070922006,17.062798941143154,11.754809319347814,51.60286475212439,35.68932048763506,6.13494500123924,53.2100997089805
0.461513817,1773236629.4690197,-25.99251837902479,6.667150839329811,41.93966679996913,-29.504717105157646,5.491200348985117,47.67629069704331,17.16121008400218,11.75550507270028,51.63043055182477,35.793119861125,6.12593850109907,53.21956303898149
0.467358186,1773236629.4748642,-25.879554583209707,6.657321119778055,41.91219814088071,-29.385555392174936,5.481053737822181,47.6367506886062,17.259452739447536,11.756178421734107,51.6579045021608,35.896801098603426,6.116927337342759,53.228941915386
0.473398171,1773236629.4809039,-25.766779860500776,6.647435856863752,41.8847650593889,-29.266512825483634,5.470844020678649,47.59733766769694,17.357474504806664,11.756845981540845,51.685265989329416,36.00033351206351,6.107936597043359,53.23821709848405
